RegionName,City,State,CountyName,name,SizeRank,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07
95993,Yuba-City,CA,Sutter,Yuba-City-CA-95993,3156,355000,349900,347400,345000,349900,349900,352450,369450,359900,357400,348250,349900
91739,Rancho-Cucamonga,CA,San Bernardino,Rancho-Cucamonga-CA-91739,3167,716990,700000,719495,709990,749950,749900,729000,726944,729910,734500,760000,759750
91776,San-Gabriel,CA,Los Angeles,San-Gabriel-CA-91776,3186,650000,658000,680888,668000,658000,633000,638000,650000,644000,662882,669000,680888
91325,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-91325,3204,699900,704499.5,699999,712449.5,699000,699900,759000,759000,744000,739000,752000,759950
91403,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-91403,3204,1199000,1184000,1200000,1185000,1200000,1137500,1325000,1299000,1199000,1189000,1189000,1159000
93955,Seaside,CA,Monterey,Seaside-CA-93955,3210,529500,525000,524750,514750,544950,532500,534000,515000,547000,577250,549000,540000
90017,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-90017,3215,827000,839000,833500,838000,869000,899000,874000,885000,891500,895000,899000,939000
93420,Arroyo-Grande,CA,San Luis Obispo,Arroyo-Grande-CA-93420,3221,769000,739900,749000,749000,744500,754450,699900,749000,795700,789900,789000,779000
93454,Santa-Maria,CA,Santa Barbara,Santa-Maria-CA-93454,3244,367450,377000,379000,359900,349900,344990,359499.5,365000,359900,369900,372450,365000
92802,Anaheim,CA,Orange,Anaheim-CA-92802,3280,577499.5,579000,565990,559995,543995,559000,566995,594990,598995,585000,589500,599000
95210,Stockton,CA,San Joaquin,Stockton-CA-95210,3282,244000,249950,249900,249000,249450,249950,259000,257450,264975,262400,257000,265000
95204,Stockton,CA,San Joaquin,Stockton-CA-95204,3284,239900,239974.5,239974.5,238888,242975,248944,250000,267225,269999.5,269950,259995,256000
92120,San-Diego,CA,San Diego,San-Diego-CA-92120,3287,579000,559000,571200,592500,617550,625000,599000,599900,599450,642000,655000,639000
94510,Benicia,CA,Solano,Benicia-CA-94510,3291,624750,640000,649000,639500,629000,629000,649000,639000,638250,650000,669500,679000
91352,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-91352,3296,519500,525000,499900,514900,514900,516200,499999,529000,527000,530000,547450,564450
91356,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-91356,3299,1175000,1149999.5,1099000,1149999.5,1197000,1195000,1199999.5,1195000,1199000,1199900,1199000,1199000
93021,Moorpark,CA,Ventura,Moorpark-CA-93021,3307,734900,740000,744000,734900,727000,750000,749000,749000,749000,729450,719000,712499
93637,Madera,CA,Madera,Madera-CA-93637,3318,265000,259499.5,259000,259950,260000,256000,259975,254925,259900,267450,266975,263950
92675,San-Juan-Capistrano,CA,Orange,San-Juan-Capistrano-CA-92675,3327,1324950,1310000,1282500,1299000,1310000,1299000,1234500,1249000,1283000,1199000,1192500,1099450
93710,Fresno,CA,Fresno,Fresno-CA-93710,3331,254975,262250,269500,252500,251249.5,265000,265000,255000,262500,267450,265000,266450
92008,Carlsbad,CA,San Diego,Carlsbad-CA-92008,3348,899400,950000,995000,985000,1024000,1059500,1049000,999000,979000,1099000,1075000,1049000
92869,Orange,CA,Orange,Orange-CA-92869,3358,720000,719950,680000,692000,712000,721250,723250,724950,725000,749950,749500,699992.5
90031,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-90031,3371,587400,598888,599900,689000,689000,632450,571016,597450,587017,589950,595000,571500
90221,Compton,CA,Los Angeles,Compton-CA-90221,3381,375000,375000,379950,394950,379900,377950,389450,392500,397000,399000,399000,399994.5
95842,Sacramento,CA,Sacramento,Sacramento-CA-95842,3385,250000,258000,265000,263000,265000,254950,257000,264900,265000,265000,275450,279000
92083,Vista,CA,San Diego,Vista-CA-92083,3389,449900,449000,455000,462500,455000,469000,465000,469500,479000,498000,505400,493950
95356,Modesto,CA,Stanislaus,Modesto-CA-95356,3389,335000,384900,394900,399000,405999,380000,379500,377450,380000,380000,380000,374900
92311,Barstow,CA,San Bernardino,Barstow-CA-92311,3391,134950,130000,132250,132000,132000,134900,135000,134250,139900,145000,139450,139900
92123,San-Diego,CA,San Diego,San-Diego-CA-92123,3396,569000,575000,560000,559900,560000,569900,569000,589000,575000,599900,602500,637500
91007,Arcadia,CA,Los Angeles,Arcadia-CA-91007,3412,1480000,1329500,1429000,1610000,1688000,1691500,1688000,1639000,1628000,1595000,1579950,1568000
95838,Sacramento,CA,Sacramento,Sacramento-CA-95838,3417,229999,249000,240000,239949.5,229999.5,250000,249700,247000,250000,259900,249999,250000
95660,Sacramento,CA,Sacramento,Sacramento-CA-95660,3453,239000,235000,239999.5,239997,239900,240000,244250,245000,249900,250000,250000,250000
93657,Sanger,CA,Fresno,Sanger-CA-93657,3456,294500,300000,289000,277524.5,284900,269900,239975,265900,287649.5,289800,324075,336000
94607,Oakland,CA,Alameda,Oakland-CA-94607,3516,654500,664500,649000,644000,682500,705000,737000,709500,709500,696995,694990,694995
92586,Menifee,CA,Riverside,Menifee-CA-92586,3525,249900,257500,260000,252495,249900,247000,249900,245000,252400,253950,259900,265000
95834,Sacramento,CA,Sacramento,Sacramento-CA-95834,3532,338200,359865,368990,370000,369700,380284,380284,391820.5,383445,385000,389990,393729.5
91106,Pasadena,CA,Los Angeles,Pasadena-CA-91106,3533,630000,676500,699000,745000,752000,727500,730000,748000,725000,705000,699474,719000
95118,San-Jose,CA,Santa Clara,San-Jose-CA-95118,3541,899000,899000,998000,975000,978500,997000,1049000,999919,1139500,1149500,1098944,1098888
95603,Auburn,CA,Placer,Auburn-CA-95603,3552,485000,474900,469000,459500,455000,499000,499000,499000,499000,499950,529000,525000
94530,El-Cerrito,CA,Contra Costa,El-Cerrito-CA-94530,3557,789000,789000,825000,849000,855000,849000,849000,865000,852500,869000,875000,850000
95816,Sacramento,CA,Sacramento,Sacramento-CA-95816,3559,565000,599900,612450,599900,599900,580000,599900,624100,630300,649000,597587.5,584100
94549,Lafayette,CA,Contra Costa,Lafayette-CA-94549,3563,1350000,1298500,1380000,1325000,1249000,1271485,1299000,1399475,1599500,1574285,1550000,1525000
95205,Stockton,CA,San Joaquin,Stockton-CA-95205,3597,182950,185000,195000,197250,191500,197500,199999,199950,199950,200000,220000,215500
91722,Covina,CA,Los Angeles,Covina-CA-91722,3599,485000,477944,485000,499000,499499.5,499000,509999,499950,509950,499949,519671,522500
92843,Garden-Grove,CA,Orange,Garden-Grove-CA-92843,3599,539950,554999.5,550000,539500,540000,554950,560000,565000,590000,589950,609450,604950
94555,Fremont,CA,Alameda,Fremont-CA-94555,3601,989950,994475,975000,954500,950000,1038000,999419,1026000,1043944,1095000,1049375,1043900
92595,Wildomar,CA,Riverside,Wildomar-CA-92595,3605,419000,419450,419000,419999,419945,420000,424950,423900,424950,425000,425000,439899
95348,Merced,CA,Merced,Merced-CA-95348,3613,279000,279900,279000,277000,277225,279900,295343,298000,296686,295935,296420,299000
90621,Buena-Park,CA,Orange,Buena-Park-CA-90621,3615,575000,577000,572000,555000,549000,549950,579000,614000,599499.5,598950,624900,604999
94559,Napa,CA,Napa,Napa-CA-94559,3616,734475,744925,805000,797000,775000,732000,739000,767500,760000,742000,717000,737000
93215,Delano,CA,Kern,Delano-CA-93215,3625,225950,224950,210250,211200,194950,213450,229900,227450,227950,242500,241249.5,244500
95677,Rocklin,CA,Placer,Rocklin-CA-95677,3643,449990,449990,459990,480500,489900,469990,461063,485000,472136,482449.5,484900,474000
93305,Bakersfield,CA,Kern,Bakersfield-CA-93305,3645,149999,149500,149700,149900,149500,135000,139900,154900,165000,166000,165000,159450
90274,Palos-Verdes-Estates,CA,Los Angeles,Palos-Verdes-Estates-CA-90274,3662,2099000,1999999,2095000,1995000,2099500,2275000,2325000,2147500,2299000,2281500,2250000,2299999
94598,Walnut-Creek,CA,Contra Costa,Walnut-Creek-CA-94598,3672,975000,985000,925000,849900,880000,899000,925777,944900,989000,965000,988000,950000
92663,Newport-Beach,CA,Orange,Newport-Beach-CA-92663,3674,2350000,2487000,2300000,2249000,2000000,2085000,1995000,1999997,2125000,1962000,1999000,2075000
91321,Santa-Clarita,CA,Los Angeles,Santa-Clarita-CA-91321,3682,474949.5,474950,474900,518000,474900,489111,499994.5,509999,526500,532750,544950,525000
93704,Fresno,CA,Fresno,Fresno-CA-93704,3691,249900,252500,245000,230000,234975,255375,265500,259000,284950,278950,280000,289000
93035,Oxnard,CA,Ventura,Oxnard-CA-93035,3698,795457,810250,799900,799700,799250,795000,795457,779000,799000,795457,799000,799000
91791,West-Covina,CA,Los Angeles,West-Covina-CA-91791,3719,684450,663900,699000,698000,693500,669900,694949.5,684000,693950,698500,705983.5,709500
92555,Moreno-Valley,CA,Riverside,Moreno-Valley-CA-92555,3733,355000,359900,359900,369550,375000,371990,372990,381000,382950,384900,385000,392000
90601,Whittier,CA,Los Angeles,Whittier-CA-90601,3738,565000,579000,563490,575000,556430,552499.5,549000,559900,539000,539000,561950,545000
90260,Lawndale,CA,Los Angeles,Lawndale-CA-90260,3778,505000,539000,539000,539000,524899,525000,527000,539000,572000,560000,555000,575000
95219,Stockton,CA,San Joaquin,Stockton-CA-95219,3780,392350,389700,399500,399500,415000,429950,414500,419950,399994.5,410000,419450,414950
91763,Montclair,CA,San Bernardino,Montclair-CA-91763,3789,399900,415000,412500,415000,419900,429072.5,429000,427000,420000,420000,429500,435000
91354,Santa-Clarita,CA,Los Angeles,Santa-Clarita-CA-91354,3812,603500,595000,599999,585098.5,594250,569600,552300,552450,570000,579999.5,580000,575000
92782,Tustin,CA,Orange,Tustin-CA-92782,3829,898000,949000,962500,974500,922403,843888,870000,849888,848000,838444,828444,799125
93004,Ventura,CA,Ventura,Ventura-CA-93004,3831,564000,569900,569900,568450,559000,567000,598250,599499.5,599000,595000,600000,613700
91101,Pasadena,CA,Los Angeles,Pasadena-CA-91101,3848,672450,687450,719800,684900,725000,671950,686450,629000,660000,679950,659000,669000
94124,San-Francisco,CA,San Francisco,San-Francisco-CA-94124,3852,759000,789000,838888,843944,829000,849000,850000,883500,895000,897000,887000,867000
92081,Vista,CA,San Diego,Vista-CA-92081,3854,549000,549999,549900,549900,554900,549900,549900,549950,562500,598000,599450,599900
95492,Windsor,CA,Sonoma,Windsor-CA-95492,3856,619950,622499.5,629000,599995,639500,660000,679000,675000,689850,672450,649495,644450
90712,Lakewood,CA,Los Angeles,Lakewood-CA-90712,3868,549000,548944,549000,549250,549000,559800,565000,575000,585000,590000,595000,595000
91006,Arcadia,CA,Los Angeles,Arcadia-CA-91006,3871,1592000,1680000,1684000,1680000,1694000,1837500,1688000,1628000,1490000,1488800,1498950,1359000
95818,Sacramento,CA,Sacramento,Sacramento-CA-95818,3878,567495,525000,525000,499500,515000,522000,539000,569960,599000,599000,599500,574988
93105,Santa-Barbara,CA,Santa Barbara,Santa-Barbara-CA-93105,3900,1250000,1196500,1175000,1359000,1487000,1395000,1395000,1299250,1269500,1297000,1300000,1325000
92653,Laguna-Hills,CA,Orange,Laguna-Hills-CA-92653,3906,839900,827000,849000,869000,865000,830000,874450,884450,869900,869450,888950,872400
90605,South-Whittier,CA,Los Angeles,South-Whittier-CA-90605,3922,490000,499999,489000,499000,499450,520000,524500,519450,549000,535000,543650,547500
91214,Glendale,CA,Los Angeles,Glendale-CA-91214,3943,755000,772000,759000,769000,769000,789499.5,800000,799444,884000,817500,848500,893500
95003,Aptos,CA,Santa Cruz,Aptos-CA-95003,3965,979250,995000,937000,949000,899500,899500,939000,999000,994450,972000,1014500,983500
92284,Yucca-Valley,CA,San Bernardino,Yucca-Valley-CA-92284,3971,185000,193500,214000,219950,225000,229950,235000,238950,234999,235000,237000,239900
90404,Santa-Monica,CA,Los Angeles,Santa-Monica-CA-90404,3972,978000,995000,899000,969250,949000,899500,924500,998000,949000,994000,988000,952000
91030,South-Pasadena,CA,Los Angeles,South-Pasadena-CA-91030,4009,1345000,1149000,1198000,1122500,1200000,1250000,1197000,1224000,1249000,1198000,1174000,1329000
92139,San-Diego,CA,San Diego,San-Diego-CA-92139,4019,414900,410000,412450,395000,394450,404500,411388.5,399000,399949.5,419900,430000,459000
93933,Marina,CA,Monterey,Marina-CA-93933,4019,584000,588999.5,594900,595000,614306,615000,636150,634900,647500,639000,635000,644550
94545,Hayward,CA,Alameda,Hayward-CA-94545,4023,679000,772950,675000,669027.5,680000,649999,649999,635000,669000,680000,699950,699000
95632,Galt,CA,Sacramento,Galt-CA-95632,4024,352600,355000,359000,349988,350000,349950,349000,377425,374950,379000,379975,379900
92673,San-Clemente,CA,Orange,San-Clemente-CA-92673,4041,1089000,1100000,1084495,1099000,1100000,1162500,1056450,1074000,1059000,1049900,1038500,998400
91803,Alhambra,CA,Los Angeles,Alhambra-CA-91803,4052,638500,639000,635000,663940,669000,679999,669384,669000,730880,689000,689000,729900
92602,Irvine,CA,Orange,Irvine-CA-92602,4058,1277500,1323500,1344532,1393995,1364532,1366471,1405831.5,1398310,1270000,1245500,1247000,1226303
93552,Palmdale,CA,Los Angeles,Palmdale-CA-93552,4080,285250,290000,289990,290000,295000,295000,299000,305000,305000,309950,315000,319990
92679,Coto-de-Caza,CA,Orange,Coto-de-Caza-CA-92679,4087,1030000,1049000,1085000,1079000,1133400,1165000,1149000,1114500,1148950,1164000,1084400,1109450
95618,Davis,CA,Yolo,Davis-CA-95618,4091,609000,614999.5,599990,675000,658500,695000,757500,749900,699000,725000,684000,685000
91351,Santa-Clarita,CA,Los Angeles,Santa-Clarita-CA-91351,4095,469925,472450,470000,475000,469900,479000,488888,482400,487000,482500,480000,489000
92614,Irvine,CA,Orange,Irvine-CA-92614,4096,599999,660000,650000,688950,720000,765000,687443.5,724894,799000,814000,763000,787500
94585,Suisun-City,CA,Solano,Suisun-City-CA-94585,4096,369250,369500,366250,372450,383780,384950,380000,380000,385000,386000,390000,398250
91364,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-91364,4127,901000,944000,949000,929900,929900,938500,899000,944475,899000,949000,949425,949950
90041,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-90041,4134,860000,799700,829000,850000,845900,893500,865000,849950,868500,872000,898500,899000
94518,Concord,CA,Contra Costa,Concord-CA-94518,4138,607000,625000,620000,649900,649000,698000,679000,655000,650000,671500,649500,649000
95242,Lodi,CA,San Joaquin,Lodi-CA-95242,4139,424995,409500,399970,398888,380000,399000,399000,399250,405000,425000,425000,431900
94595,Walnut-Creek,CA,Contra Costa,Walnut-Creek-CA-94595,4148,535000,485000,482000,484900,499000,485000,485000,499000,508888,575000,569000,562000
90059,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-90059,4151,349500,356000,350000,359900,350000,353990,359000,360000,369500,367000,364999.5,375000
90015,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-90015,4159,830000,855000,830000,830000,804500,830000,849500,850000,857000,833500,833500,819000
93703,Fresno,CA,Fresno,Fresno-CA-93703,4164,159000,162500,175000,169900,174900,169900,169900,169999,179950,180650,182000,190000
92883,Corona,CA,Riverside,Corona-CA-92883,4166,514950,515000,524950,516495,508990,519995,524950,525750,524900,524000,519900,519500
92236,Coachella,CA,Riverside,Coachella-CA-92236,4170,257000,259250,266500,259950,255000,253909,254454.5,252000,255000,265000,265000,269990
91733,South-El-Monte,CA,Los Angeles,South-El-Monte-CA-91733,4192,479906,449990,450000,479900,495000,489000,480000,479995,469990,499000,499949.5,509500
93901,Salinas,CA,Monterey,Salinas-CA-93901,4202,499450,497500,489000,489000,499000,499500,499000,500000,490000,510000,517900,527500
94603,Oakland,CA,Alameda,Oakland-CA-94603,4219,399000,399000,398500,399000,399450,399999.5,399250,426500,454444,460000,465400,465800
95824,Sacramento,CA,Sacramento,Sacramento-CA-95824,4232,219000,224950,220000,229000,232500,239500,236900,237894,229950,239950,248750,249900
90810,Long-Beach,CA,Los Angeles,Long-Beach-CA-90810,4233,419850,419950,425000,420600,412331.5,445000,434900,432450,412500,420000,465000,465000
92231,Calexico,CA,Imperial,Calexico-CA-92231,4238,245000,247450,239750,241750,235000,239950,239900,245000,249900,245000,249900,252500
91042,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-91042,4262,589900,569965,562500,548900,579000,573500,576500,575000,604250,598000,615000,599000
96007,Anderson,CA,Shasta,Anderson-CA-96007,4288,265600,269000,289000,269150,286500,288000,299700,299000,291500,288250,272450,275000
92706,Santa-Ana,CA,Orange,Santa-Ana-CA-92706,4307,650000,649000,650000,645100,649500,675000,679900,699000,699000,702000,705000,697000
92583,San-Jacinto,CA,Riverside,San-Jacinto-CA-92583,4311,248700,254900,254950,249900,249450,239999,247000,258444,259900,261500,259900,260000
95501,Eureka,CA,Humboldt,Eureka-CA-95501,4330,288450,299500,352450,334500,330000,325000,327000,325000,350000,322450,297500,324750
91602,Los-Angeles,CA,Los Angeles,Los-Angeles-CA-91602,4335,807000,780000,889500,890000,949000,979999,998975,996500,948944,949000,979000,969000
91752,Eastvale,CA,Riverside,Eastvale-CA-91752,4363,519900,495000,499500,529990,526990,505000,500000,539450,534000,565000,557255,549949.5
94619,Oakland,CA,Alameda,Oakland-CA-94619,4384,617500,599000,597000,599000,628000,619000,689000,700000,724900,698000,677000,610000
92508,Riverside,CA,Riverside,Riverside-CA-92508,4394,479900,487450,484850,499945,509888,505000,509888,500000,515000,515000,512450,499950
95829,Sacramento,CA,Sacramento,Sacramento-CA-95829,4403,399000,399450,419000,409950,419500,426900,431950,425000,407500,433945,429000,417990
94801,Richmond,CA,Contra Costa,Richmond-CA-94801,4407,389475,398000,390000,387000,409450,475000,477500,489000,475000,439900,439900,439950
92604,Irvine,CA,Orange,Irvine-CA-92604,4419,777500,779000,779000,770000,789000,849888,838250,836250,799000,826944,849900,849000
92694,Ladera-Ranch,CA,Orange,Ladera-Ranch-CA-92694,4423,769999,775900,799000,789349.5,795450,790900,788709,779000,765000,779740,771495,764995
95503,Eureka,CA,Humboldt,Eureka-CA-95503,4428,324500,319900,333650,317300,314950,309000,308500,299000,299900,297500,307000,324000
95864,Arden-Arcade,CA,Sacramento,Arden-Arcade-CA-95864,4436,599000,653500,662900,649000,649000,649450,665500,674950,639000,619900,619950,699000
95405,Santa-Rosa,CA,Sonoma,Santa-Rosa-CA-95405,4442,539000,574450,589000,580000,579950,614000,644500,615000,599950,648975,649975,654500
94589,Vallejo,CA,Solano,Vallejo-CA-94589,4456,349700,360000,369900,372500,369000,372000,385950,375000,385000,385950,385000,385000
92301,Adelanto,CA,San Bernardino,Adelanto-CA-92301,4465,199788.5,210000,215000,219900,219900,219900,224950,229000,229450,225000,225000,229000
